평가년도,도서관구분,도서관코드,도서관명,행정구역,시군구,장서수,사서수,대출자수,대출권수,도서예산
2022,LIBTYPE000002,2050111008,서울특별시교육청도봉도서관,seoul,도봉구,223901,16,8324,203692,2204433
2022,LIBTYPE000002,2050111009,서울특별시교육청동대문도서관,seoul,동대문구,211688,18,7849,155585,3136055
2022,LIBTYPE000002,2050111010,서울특별시교육청동작도서관,seoul,동작구,152679,14,12436,261576,2014983
2022,LIBTYPE000002,2050111018,서울특별시교육청마포평생학습관,seoul,마포구,258045,23,9751,197177,5557940
2022,LIBTYPE000002,2050111019,서울특별시교육청마포평생학습관 아현분관,seoul,마포구,132074,9,7750,198399,936996
2022,LIBTYPE000002,2050111011,서울특별시교육청서대문도서관,seoul,서대문구,199780,18,9544,243994,2533681
2022,LIBTYPE000002,2050111012,서울특별시교육청송파도서관,seoul,송파구,240160,21,24204,533462,4092166
2022,LIBTYPE000002,2050111013,서울특별시교육청양천도서관,seoul,양천구,299224,21,24501,586357,3824369
2022,LIBTYPE000026,2050811001,서울특별시교육청어린이도서관,seoul,종로구,282622,18,9004,465078,2609322
2022,LIBTYPE000002,2050111020,서울특별시교육청영등포평생학습관,seoul,영등포구,225740,17,9781,270624,3465798
2022,LIBTYPE000002,2050111014,서울특별시교육청용산도서관,seoul,용산구,287763,20,88695,173255,3374560
2022,LIBTYPE000002,2050111015,서울특별시교육청정독도서관,seoul,종로구,510043,37,115101,239467,5832407
2022,LIBTYPE000002,2050111016,서울특별시교육청종로도서관,seoul,종로구,265690,17,8443,139855,2981610
2022,LIBTYPE000002,20601110009,서이도서관,seoul,서초구,24330,2,24822,48119,246862
2022,LIBTYPE000002,2060123021,서창도서관,incheon,남동구,92862,2,7521,141906,708948
2022,LIBTYPE000002,2060144013,서천장항공공도서관,chungnam,서천군,72805,4,707,12697,498523
2022,LIBTYPE000002,20601110020,서초구립내곡도서관,seoul,서초구,77554,7,17267,207776,975409
2022,LIBTYPE000002,2060111081,서초구립반포도서관,seoul,서초구,147649,15,29277,399805,2627322
2022,LIBTYPE000002,20601110033,서초구립양재도서관,seoul,서초구,64410,10,19006,186395,1466926
2022,LIBTYPE000002,20601110021,서초그림책도서관,seoul,서초구,16590,2,22805,76396,246222
2022,LIBTYPE000002,20601110044,서초청소년도서관,seoul,서초구,36690,4,13741,176559,1043239
2022,LIBTYPE000002,2060143031,서충주도서관,chungbuk,충주시,53174,2,4369,96489,605326
2022,LIBTYPE000002,20601110007,석관동미리내도서관,seoul,성북구,35578,3,4005,31544,266292
2022,LIBTYPE000002,2060823013,석남도서관,incheon,서구,61416,4,4285,56152,575280
2022,LIBTYPE000002,2060147033,석적도서관,gyeongbuk,칠곡군,73913,2,2783,68799,300359
2022,LIBTYPE000002,2060141184,선부도서관,gyeonggi,안산시,51848,2,3436,27910,378887
2022,LIBTYPE000002,2060111051,선유도서관,seoul,영등포구,73488,10,7223,144908,1029857
2022,LIBTYPE000002,2060123029,선학별빛도서관,incheon,연수구,54083,1,52626,90400,689434
2022,LIBTYPE000002,2060144034,설림도서관,jeonbuk,군산시,79841,4,6355,25336,762501
2022,LIBTYPE000002,2060141230,성남시 서현도서관,gyeonggi,성남시,82970,3.5,28421,481938,1384548
2022,LIBTYPE000002,2060141243,성남시 위례도서관,gyeonggi,성남시,32571,2,12262,228577,532382
2022,LIBTYPE000002,2060141270,성남시 책테마파크도서관,gyeonggi,성남시,3567,1,2554,4149,505144
2022,LIBTYPE000002,2020141001,성남시구미도서관,gyeonggi,성남시,226407,4.5,29820,455530,2583234
2022,LIBTYPE000002,2060141172,성남시무지개도서관,gyeonggi,성남시,45265,1,11280,135962,791723
2022,LIBTYPE000002,2060141237,성남시복정도서관,gyeonggi,성남시,51136,3,11769,115197,1653273
2022,LIBTYPE000002,2060141007,성남시분당도서관,gyeonggi,성남시,324375,4,488856,499743,2608814
2022,LIBTYPE000002,2060141008,성남시수정도서관,gyeonggi,성남시,310057,13,20808,212184,3285822
2022,LIBTYPE000002,2060141173,성남시운중도서관,gyeonggi,성남시,62895,1.5,151367,158471,658133
2022,LIBTYPE000002,2060141006,성남시중앙도서관,gyeonggi,성남시,319593,9.5,30862,421905,4141390
2022,LIBTYPE000002,2060141009,성남시중원도서관,gyeonggi,성남시,323520,15,22138,257532,3881083
2022,LIBTYPE000010,2060841022,성남시중원어린이도서관,gyeonggi,성남시,106118,2.5,12238,127143,1795234
2022,LIBTYPE000011,2060841024,성남시판교어린이도서관,gyeonggi,성남시,122609,3,25805,490706,1540720
2022,LIBTYPE000002,2060111024,성동구립금호도서관,seoul,성동구,89592,7,7732,160265,681281
2022,LIBTYPE000002,2060111002,성동구립도서관,seoul,성동구,216347,18,15604,337244,2491517
2022,LIBTYPE000002,2060111038,성동구립무지개도서관,seoul,성동구,42973,5,5329,49690,324093
2022,LIBTYPE000002,2060111080,성동구립성수도서관,seoul,성동구,52411,6,6977,115083,450239
2022,LIBTYPE000002,20601110043,성동구립숲속도서관,seoul,성동구,9674,3,2698,24258,179686
2022,LIBTYPE000002,2060111032,성동구립용답도서관,seoul,성동구,83960,3,4733,57008,607681
2022,LIBTYPE000002,2060111088,성동구립청계도서관,seoul,성동구,53099,8,6014,127958,492317
2022,LIBTYPE000002,2060141260,성복도서관,gyeonggi,용인시,37318,4,15501,354477,1207942
2022,LIBTYPE000002,2060111091,성북구립 청수도서관,seoul,성북구,41478,4,9097,57832,324333
2022,LIBTYPE000002,20601110037,성북길빛도서관,seoul,성북구,33099,6,8647,128909,459816
2022,LIBTYPE000002,2060111009,성북정보도서관,seoul,성북구,164051,14,43631,70923,1802923
2022,LIBTYPE000002,2060148024,성산도서관,gyeongnam,창원시,123003,4,15057,223875,1265961
2022,LIBTYPE000002,2060149010,성산일출도서관,jeju,서귀포시,79156,3,3747,49039,705599
2022,LIBTYPE000002,2060147023,성주군청사도서관,gyeongbuk,성주군,13388,1,510,1468,145000
2022,LIBTYPE000002,2060111029,성현동작은도서관,seoul,관악구,49534,0,7709,36328,165761
2022,LIBTYPE000002,2060141055,세종도서관,gyeonggi,여주시,190388,3,0,0,466315
2022,LIBTYPE000002,2060132012,세종시립도서관,sejong,세종시,144892,12.5,28626,482318,6759589
2022,LIBTYPE000002,2050144011,세종특별자치시교육청평생교육학습관,sejong,세종시,145013,3,1821,68938,2170438
2022,LIBTYPE000002,2060111053,소나무언덕2호도서관,seoul,송파구,27489,2,8210,85310,213865
2022,LIBTYPE000002,2060111064,소나무언덕3호도서관,seoul,송파구,50239,2,16065,33930,204739
2022,LIBTYPE000002,20601110005,소나무언덕잠실본동도서관,seoul,송파구,29322,2,6947,51399,218300
2022,LIBTYPE000002,2060132009,소담동도서관,sejong,세종시,56566,1,6879,197193,152411
2022,LIBTYPE000002,2060123020,소래도서관,incheon,남동구,117952,4,9256,173101,818532
2022,LIBTYPE000002,2060141252,소래빛도서관,gyeonggi,시흥시,106783,3,6605,229226,576398
2022,LIBTYPE000002,2060141235,소리울도서관,gyeonggi,오산시,41770,3,4031,91743,943224
2022,LIBTYPE000002,2060142002,소양도서관,gangwon,춘천시,42774,1,2553,33169,420678
2022,LIBTYPE000002,2050142009,속초교육도서관,gangwon,속초시,79744,3,9807,25489,513493
2022,LIBTYPE000002,2050142004,속초교육문화관,gangwon,속초시,146589,10,21690,69130,1486498
2022,LIBTYPE000002,2060142032,속초시립도서관,gangwon,속초시,74273,3,3453,65048,762852
2022,LIBTYPE000002,20601110054,손기정문화도서관,seoul,중구,20008,4,3640,30069,565977
2022,LIBTYPE000002,2060811026,손기정어린이도서관,seoul,중구,21971,4,2790,74176,365664
2022,LIBTYPE000002,2060111016,솔샘문화정보도서관,seoul,강북구,52884,2,5397,44631,470744
2022,LIBTYPE000002,2060823011,송도국제어린이도서관,incheon,연수구,72187,3,124230,285012,845430
2022,LIBTYPE000002,2060123012,송림도서관,incheon,동구,85860,7,7041,41501,857936
2022,LIBTYPE000002,2050149002,송악도서관,jeju,서귀포시,111288,3,2536,68804,489293
2022,LIBTYPE000002,2060111068,송중문화정보도서관,seoul,강북구,28186,1,3228,17686,248202
2022,LIBTYPE000002,2060125020,송촌도서관,daejeon,대덕구,91090,5,5274,188455,811413
2022,LIBTYPE000002,2060111087,송파글마루도서관,seoul,송파구,99040,12,18105,247547,2402590
2022,LIBTYPE000002,2060811006,송파어린이도서관,seoul,송파구,84829,6,13749,288990,744528
2022,LIBTYPE000002,2060811019,송파어린이영어도서관,seoul,송파구,30937,4,5876,162627,312755
2022,LIBTYPE000002,20601110014,송파위례도서관,seoul,송파구,52435,6,12896,165885,623656
2022,LIBTYPE000002,2060147032,송화도서관,gyeongbuk,경주시,69815,3.5,4305,75545,468563
2022,LIBTYPE000002,2060122022,수성구립 무학숲도서관,daegu,수성구,15919,2,6219,87819,143420
2022,LIBTYPE000006,2060822004,수성구립 물망이도서관,daegu,수성구,34166,1,5440,89712,88565
2022,LIBTYPE000002,2060122005,수성구립 용학도서관,daegu,수성구,171554,15,19471,343285,2059493
2022,LIBTYPE000002,2060122004,수성구립 책숲길도서관,daegu,수성구,33870,0,4801,24145,142003
2022,LIBTYPE000002,2060122010,수성구립 파동도서관,daegu,수성구,26936,1,4451,39671,78150
2022,LIBTYPE000002,2060122011,수성구립고산도서관,daegu,수성구,150504,12,19597,463447,1645125
2022,LIBTYPE000002,2060122008,수성구립범어도서관,daegu,수성구,259346,20,28180,725327,3072548
2022,LIBTYPE000002,2060141207,수암도서관,gyeonggi,안산시,26497,1,2214,23426,261574
2022,LIBTYPE000002,2060121007,수영구도서관,busan,수영구,133350,7,58020,168384,1650791
2022,LIBTYPE000002,2060821007,수영구어린이도서관,busan,수영구,25269,4,3512,119895,375660
2022,LIBTYPE000002,2060141218,수원시광교푸른숲도서관,gyeonggi,수원시,52730,3,20316,216332,810379
2022,LIBTYPE000002,2060141171,수원시광교홍재도서관,gyeonggi,수원시,121932,5.5,22124,276005,934081
2022,LIBTYPE000002,2060141156,수원시대추골도서관,gyeonggi,수원시,108866,3,16766,145299,713373
2022,LIBTYPE000002,2060141239,수원시망포글빛도서관,gyeonggi,수원시,48991,3,18957,191536,747719
2022,LIBTYPE000002,2060141224,수원시매여울도서관,gyeonggi,수원시,52067,4,16559,204558,733895
2022,LIBTYPE000002,2060141167,수원시버드내도서관,gyeonggi,수원시,86118,2.5,13982,79133,735365
2022,LIBTYPE000002,2060141005,수원시북수원도서관,gyeonggi,수원시,218088,6,26096,280753,948757
2022,LIBTYPE000002,2060141004,수원시서수원도서관,gyeonggi,수원시,221187,4,19782,97370,758601
2022,LIBTYPE000002,2060141001,수원시선경도서관,gyeonggi,수원시,470947,6,24475,131243,1037292
2022,LIBTYPE000002,2060141003,수원시영통도서관,gyeonggi,수원시,294873,4,24543,300236,907029
2022,LIBTYPE000002,2060141183,수원시일월도서관,gyeonggi,수원시,93536,3,20224,207146,758594
2022,LIBTYPE000002,2060141002,수원시중앙도서관,gyeonggi,수원시,262023,4,12879,49857,634877
2022,LIBTYPE000002,2060141168,수원시창룡도서관,gyeonggi,수원시,89814,2.5,42714,104562,712676
2022,LIBTYPE000002,2060141126,수원시태장마루도서관,gyeonggi,수원시,131602,2,20778,191407,786060
2022,LIBTYPE000002,2060141164,수원시한림도서관,gyeonggi,수원시,79389,3,15833,145645,686640
2022,LIBTYPE000002,2060141169,수원시호매실도서관,gyeonggi,수원시,121393,5,21585,259643,924252
2022,LIBTYPE000002,2060141200,수원시화서다산도서관,gyeonggi,수원시,77670,4,17770,166864,714217
2022,LIBTYPE000002,2060111069,수유문화정보도서관,seoul,강북구,40128,1,19888,35058,287024
2022,LIBTYPE000002,2060145034,순창군립도서관,jeonbuk,순창군,53108,3,6352,18810,1062627
2022,LIBTYPE000002,2060846001,순천기적의도서관,jeonnam,순천시,89715,4,3240,86503,825466
2022,LIBTYPE000002,2060146007,순천시립그림책도서관,jeonnam,순천시,89893,3,954,22736,1280142
2022,LIBTYPE000002,2060146008,순천시립도서관연향관,jeonnam,순천시,159779,3,5985,87295,1111472
2022,LIBTYPE000002,2060146036,순천시립삼산도서관,jeonnam,순천시,174565,12,5398,82272,1367400
2022,LIBTYPE000002,2060146042,순천시립신대도서관,jeonnam,순천시,45190,3,51772,128255,1054808
2022,LIBTYPE000002,2060146031,순천시립조례호수도서관,jeonnam,순천시,96576,2,5758,87946,1575785
2022,LIBTYPE000002,2060141253,술이홀도서관,gyeonggi,파주시,14575,1,406,3149,146280
2022,LIBTYPE000002,2060823006,숭의어린이도서관,incheon,미추홀구,20248,0,436,11535,92143
2022,LIBTYPE000002,2060841001,슬기샘어린이도서관,gyeonggi,수원시,123712,4,11655,109330,669230
2022,LIBTYPE000002,2060141233,시흥시 목감도서관,gyeonggi,시흥시,57242,2,5597,26336,765172
2022,LIBTYPE000002,2060141116,시흥시군자도서관,gyeonggi,시흥시,77173,2,1794,20910,465209
2022,LIBTYPE000002,2060141124,시흥시능곡도서관,gyeonggi,시흥시,93132,3,6284,130769,531275
2022,LIBTYPE000002,2060141037,시흥시대야도서관,gyeonggi,시흥시,81174,3,5782,151087,520001
2022,LIBTYPE000002,2060141141,시흥시매화도서관,gyeonggi,시흥시,42946,0,909,12507,328844
2022,LIBTYPE000002,2060141245,시흥시배곧도서관,gyeonggi,시흥시,54401,4,11190,81113,804200
2022,LIBTYPE000002,2060141142,시흥시신천도서관,gyeonggi,시흥시,45999,0,1684,17779,218819
2022,LIBTYPE000002,2060141181,시흥시장곡도서관,gyeonggi,시흥시,39085,3,3530,71032,472201
2022,LIBTYPE000002,2060141036,시흥시중앙도서관,gyeonggi,시흥시,278707,11,8596,440993,2831558
2022,LIBTYPE000002,2060124006,신가도서관,gwangju,광산구,62462,0,0,0,0
2022,LIBTYPE000002,20601110049,신당누리도서관,seoul,중구,12841,3,2883,24058,320289
2022,LIBTYPE000002,2060123015,신석도서관,incheon,서구,69803,4,21006,67984,634039
2022,LIBTYPE000002,2060146025,신안군립도서관,jeonnam,신안군,47664,0,554,2937,211259
2022,LIBTYPE000002,2060124019,신용도서관,gwangju,북구,29018,3,5462,57538,1615375
2022,LIBTYPE000002,2060111027,신월음악도서관,seoul,양천구,49736,7,8862,69018,407675
2022,LIBTYPE000002,2060125013,신탄진도서관,daejeon,대덕구,163153,4.5,4042,114184,990468
2022,LIBTYPE000002,2060823015,심곡도서관,incheon,서구,76530,4,5273,96905,497801
2022,LIBTYPE000002,20601110035,쌍문채움도서관,seoul,도봉구,22477,3,4575,50886,456348
2022,LIBTYPE000002,2060823008,쑥골어린이도서관,incheon,미추홀구,21087,1,1248,35769,134728
2022,LIBTYPE000002,2060125026,아가랑도서관,daejeon,유성구,11976,3,3524,103757,266087
2022,LIBTYPE000002,2060111089,아름꿈 도서관,seoul,종로구,30562,3,3209,9897,174417
2022,LIBTYPE000002,2060132003,아름동도서관,sejong,세종시,60122,1,9036,127602,145022
2022,LIBTYPE000002,2060111011,아리랑도서관,seoul,성북구,92996,8,35078,65328,708037
2022,LIBTYPE000002,2060811023,아리랑어린이도서관,seoul,성북구,37084,5,3782,65284,280300
2022,LIBTYPE000002,2060144016,아산시 둔포도서관,chungnam,아산시,101397,1,11073,40479,416851
2022,LIBTYPE000002,2060144017,아산시 배방도서관,chungnam,아산시,113044,2,29348,123906,758303
2022,LIBTYPE000002,2060144039,아산시 중앙도서관,chungnam,아산시,159611,15,75033,324447,3854396
2022,LIBTYPE000002,2060144038,아산시 탕정온샘도서관,chungnam,아산시,68665,4,36320,185308,1135291
2022,LIBTYPE000027,2060844002,아산시꿈샘어린이청소년도서관,chungnam,아산시,100143,5,29955,154431,1374926
2022,LIBTYPE000002,2060145031,아중도서관,jeonbuk,전주시,88214,3,6482,92009,629769
2022,LIBTYPE000002,20601110058,아차산숲속도서관,seoul,광진구,6697,4,5596,13005,251577
2022,LIBTYPE000002,2060149011,안덕산방도서관,jeju,서귀포시,71100,2,4520,76603,283449
2022,LIBTYPE000002,2060847002,안동시립어린이도서관,gyeongbuk,안동시,53343,3,2390,77056,909015
2022,LIBTYPE000002,2060147010,안동시립웅부도서관,gyeongbuk,안동시,78452,2,1332,12182,710427
2022,LIBTYPE000002,2060147041,안동시립중앙도서관,gyeongbuk,안동시,44128,5,4836,143916,1386504
2022,LIBTYPE000002,2060121020,안락누리도서관,busan,동래구,59118,3,5285,116039,629406
2022,LIBTYPE000002,2060841006,안산단원어린이도서관,gyeonggi,안산시,125135,2,17805,85103,580993
2022,LIBTYPE000002,2060125012,안산도서관,daejeon,대덕구,147487,7,4493,90398,946111
2022,LIBTYPE000002,2060141193,안산미디어라이브러리,gyeonggi,안산시,39035,3,13579,51510,998192
2022,LIBTYPE000002,2060141023,안산시 감골도서관,gyeonggi,안산시,166682,6,10949,141401,1731245
2022,LIBTYPE000002,2060141122,안산시 부곡도서관,gyeonggi,안산시,28512,0,2815,22535,161415
2022,LIBTYPE000002,2060141189,안산시 일동도서관,gyeonggi,안산시,31498,1,1836,13006,259294
2022,LIBTYPE000002,2060141021,안산시관산도서관,gyeonggi,안산시,231325,5,9617,35497,1009355
2022,LIBTYPE000021,2060841005,안산시립상록어린이도서관,gyeonggi,안산시,123774,1,4138,64262,626690
2022,LIBTYPE000002,2060141022,안산시성포도서관,gyeonggi,안산시,163487,2.5,7946,97939,963608
2022,LIBTYPE000002,2060141020,안산시중앙도서관,gyeonggi,안산시,351113,14,23147,426000,4949464
2022,LIBTYPE000002,2060141251,안성시 아양도서관,gyeonggi,안성시,60048,3,5659,117029,749067
2022,LIBTYPE000002,2060141114,안성시립공도도서관,gyeonggi,안성시,161033,3,5277,471359,694220
2022,LIBTYPE000002,2060141049,안성시립보개도서관,gyeonggi,안성시,82940,4.5,2344,72313,465760
2022,LIBTYPE000002,2060141185,안성시립일죽도서관,gyeonggi,안성시,46708,2,552,16862,224364
2022,LIBTYPE000002,2060141091,안성시립중앙도서관,gyeonggi,안성시,411204,8,6073,174540,2432492
2022,LIBTYPE000002,2060141159,안성시립진사도서관,gyeonggi,안성시,95236,3,4002,129815,530310
2022,LIBTYPE000002,2060141192,안양시립관양도서관,gyeonggi,안양시,88325,5,14490,181250,1147249
2022,LIBTYPE000002,2060141117,안양시립비산도서관,gyeonggi,안양시,94114,4.5,16395,215883,1126967
2022,LIBTYPE000002,2060141202,안양시립삼덕도서관,gyeonggi,안양시,71764,4,11891,110110,867219
2022,LIBTYPE000002,2060141016,안양시만안도서관,gyeonggi,안양시,257163,4,8019,113797,1287190
2022,LIBTYPE000002,2060141017,안양시박달도서관,gyeonggi,안양시,91801,3.5,10160,101644,932232
2022,LIBTYPE000002,2060141158,안양시벌말도서관,gyeonggi,안양시,60477,2.5,41959,114403,543320
2022,LIBTYPE000002,2060141015,안양시석수도서관,gyeonggi,안양시,452649,13,15666,182911,3719794
2022,LIBTYPE000002,2060141018,안양시평촌도서관,gyeonggi,안양시,230614,9,27592,568780,2372252
2022,LIBTYPE000002,2060141019,안양시호계도서관,gyeonggi,안양시,150163,4,13424,215018,1206272
2022,LIBTYPE000002,2060841004,안양어린이도서관,gyeonggi,안양시,107675,4,12392,299596,1003737
2022,LIBTYPE000002,2060149007,애월도서관,jeju,제주시,78976,2,22426,84572,628905
2022,LIBTYPE000002,20601110018,약수도서관,seoul,동작구,77346,2,6732,49073,175409
2022,LIBTYPE000002,2060131009,약숫골도서관,ulsan,중구,40786,3,4349,85181,982124
2022,LIBTYPE000002,2050142020,양구교육도서관,gangwon,양구군,107537,3,1567,37537,533362
2022,LIBTYPE000002,2060141258,양벌도서관,gyeonggi,광주시,18479,1,3031,41363,338505
2022,LIBTYPE000002,2060124016,양산도서관,gwangju,북구,35504,4,6491,146881,474879
2022,LIBTYPE000002,2060141113,양산도서관,gyeonggi,오산시,51636,2,3544,49064,660582
2022,LIBTYPE000023,2060848008,양산시립 상북어린이도서관,gyeongnam,양산시,19010,1,615,21231,82837
2022,LIBTYPE000002,2060148040,양산시립 서창도서관,gyeongnam,양산시,27083,2,6088,87593,807152
2022,LIBTYPE000002,2060148034,양산시립 영어도서관,gyeongnam,양산시,42960,2,1408,39551,337940
2022,LIBTYPE000002,2060148017,양산시립 웅상도서관,gyeongnam,양산시,213502,3,7611,148561,427387
2022,LIBTYPE000002,2060148041,양산시립 윤현진도서관,gyeongnam,양산시,23017,4,3720,65483,717728
2022,LIBTYPE000002,2060148027,양산시립 중앙도서관,gyeongnam,양산시,171615,8,15492,356448,1907941
2022,LIBTYPE000002,2050142010,양양교육도서관,gangwon,양양군,74931,3,12617,43906,601052
2022,LIBTYPE000002,20601110029,양원숲속도서관,seoul,중랑구,49757,5,31575,165930,442450
2022,LIBTYPE000002,2060141130,양주시 고읍도서관,gyeonggi,양주시,66171,2,24804,70015,650000
2022,LIBTYPE000002,2060141099,양주시 남면도서관,gyeonggi,양주시,64536,0,7446,19748,267690
2022,LIBTYPE000002,2060141160,양주시 덕계도서관,gyeonggi,양주시,73882,5,15305,20935,381383
2022,LIBTYPE000002,2060141079,양주시덕정도서관,gyeonggi,양주시,80944,4.5,9577,32666,543044
2022,LIBTYPE000002,2060141078,양주시립꿈나무도서관,gyeonggi,양주시,165200,2,3612,39061,628071
2022,LIBTYPE000002,2060141180,양주희망도서관,gyeonggi,양주시,64411,3,20785,61898,666923
2022,LIBTYPE000002,20601110008,양천구 영어특성화도서관,seoul,양천구,63460,8,117356,276983,417981
2022,LIBTYPE000002,20601110048,양천중앙도서관,seoul,양천구,80163,21,128788,236575,1490250
2022,LIBTYPE000002,2060141102,양평 양서친환경도서관,gyeonggi,양평군,53251,1,2093,16605,397172
2022,LIBTYPE000002,2060141152,양평군립양동도서관,gyeonggi,양평군,41586,0.5,3798,7852,383470
2022,LIBTYPE000002,2060141056,양평군립중앙도서관,gyeonggi,양평군,133194,6,4516,71073,1070466
2022,LIBTYPE000002,2060141153,양평군립지평도서관,gyeonggi,양평군,40174,1,4108,8791,438912
2022,LIBTYPE000002,2060841009,양평어린이도서관,gyeonggi,양평군,69213,1,2538,61295,327454
2022,LIBTYPE000002,2060141057,양평용문도서관,gyeonggi,양평군,87557,2,2764,51023,695822
2022,LIBTYPE000002,2060124010,어린이생태학습도서관,gwangju,서구,56747,2,5466,217623,648078
2022,LIBTYPE000002,20601110030,어린이청소년국학도서관,seoul,종로구,21288,3,8043,27389,387118
2022,LIBTYPE000002,2060111070,어울림도서관,seoul,중구,91157,10,4512,53948,1149818
2022,LIBTYPE000002,2060144026,엄사도서관,chungnam,계룡시,75783,1,4500,271516,736000
2022,LIBTYPE000002,2060143019,엄정꿈터도서관,chungbuk,충주시,26592,0,2513,5225,61908
2022,LIBTYPE000002,2060146003,여수시립돌산도서관,jeonnam,여수시,61853,1,1230,7747,523083
2022,LIBTYPE000002,2060146005,여수시립소라도서관,jeonnam,여수시,73508,1,1546,33303,434534
2022,LIBTYPE000002,2060146004,여수시립쌍봉도서관,jeonnam,여수시,171974,3,7640,154454,771541
2022,LIBTYPE000002,2060146006,여수시립율촌도서관,jeonnam,여수시,52624,1,767,5654,513921
2022,LIBTYPE000002,2060146002,여수시립현암도서관,jeonnam,여수시,154070,2,20613,131306,794461
2022,LIBTYPE000002,2060146029,여수시립환경도서관,jeonnam,여수시,106218,3,3969,64711,747662
2022,LIBTYPE000002,2060146045,여수시이순신도서관,jeonnam,여수시,68483,8,11345,219907,2759168
2022,LIBTYPE000002,2060111095,여의샛강도서관,seoul,영등포구,14626,2,4054,49819,328244
2022,LIBTYPE000002,2060141261,여주기적의도서관,gyeonggi,여주시,14803,1,4885,19207,671388
2022,LIBTYPE000002,2060141133,여주도서관,gyeonggi,여주시,155549,7,5955,169462,1975127
2022,LIBTYPE000002,2060111036,역삼도서관,seoul,강남구,37402,4,12734,65798,484969
2022,LIBTYPE000002,2060123014,연수청학도서관,incheon,연수구,97799,3,72403,133663,1907798
2022,LIBTYPE000002,2060121014,연제도서관,busan,연제구,148969,8,44381,308870,1542189
2022,LIBTYPE000002,2060141084,연천군 중앙도서관,gyeonggi,연천군,106049,2.5,6151,23796,789634
2022,LIBTYPE000002,2060141085,연천도서관,gyeonggi,연천군,71536,2.5,10292,44755,357324
2022,LIBTYPE000002,2060131006,염포양정도서관,ulsan,북구,53631,3,1677,31031,388348
2022,LIBTYPE000002,2060146021,영광군립도서관,jeonnam,영광군,93163,2,336,9577,368809
2022,LIBTYPE000002,2060121005,영도도서관,busan,영도구,160054,7,6593,124609,2519026
2022,LIBTYPE000003,2060821002,영도어린이영어도서관,busan,영도구,44990,2,14700,36946,235318
2022,LIBTYPE000002,2050143009,영동교육도서관,chungbuk,영동군,24375,3,128,278,594903
2022,LIBTYPE000002,2060146018,영암도서관,jeonnam,영암군,166610,5,12067,38857,763212
2022,LIBTYPE000002,2050142015,영월교육도서관,gangwon,영월군,103812,3,8569,27826,519031
2022,LIBTYPE000002,2060142014,영월주천도서관,gangwon,영월군,28258,0,187,4330,126617
2022,LIBTYPE000002,2060147015,영주시립도서관,gyeongbuk,영주시,91135,3,11197,51698,259236
2022,LIBTYPE000002,2060147016,영천시립도서관,gyeongbuk,영천시,155851,4,4760,103318,1110210
2022,LIBTYPE000002,2060144031,예산군립도서관,chungnam,예산군,64943,1,1462,19855,716291
2022,LIBTYPE000002,2060144020,예산삽교도서관,chungnam,예산군,79379,1,909,2904,38680
2022,LIBTYPE000002,2060141177,오산시 꿈두레도서관,gyeonggi,오산시,140148,4,10323,208279,979600
2022,LIBTYPE000002,2060141097,오산시 중앙도서관,gyeonggi,오산시,240379,6,10694,176466,1761273
2022,LIBTYPE000002,2060141053,오산시 청학도서관,gyeonggi,오산시,83820,1,2415,17296,548781
2022,LIBTYPE000022,2060841020,오산시립 햇살마루 도서관,gyeonggi,오산시,50013,1,3409,40542,328881
2022,LIBTYPE000002,2060141175,오산시초평도서관,gyeonggi,오산시,49622,1.5,2568,28592,609126
2022,LIBTYPE000002,2060143025,오창호수도서관,chungbuk,청주시,142987,7,12714,372930,1850834
2022,LIBTYPE000002,2060141107,오포도서관,gyeonggi,광주시,100847,4,52742,127012,645278
2022,LIBTYPE000002,2060146012,옥과공공도서관,jeonnam,곡성군,48747,2,5192,48734,379006
2022,LIBTYPE000002,2060143007,옥산도서관,chungbuk,청주시,69851,1,6388,54075,436361
2022,LIBTYPE000002,2060141236,옥정호수도서관,gyeonggi,양주시,88352,4,12501,217333,899362
2022,LIBTYPE000002,2050143008,옥천교육도서관,chungbuk,옥천군,67674,4,16029,16902,525764
2022,LIBTYPE000002,2060143016,옥천군민도서관,chungbuk,옥천군,79973,3,2021,55769,797946
2022,LIBTYPE000002,2060831003,옥현어린이도서관,ulsan,남구,32923,1.5,2812,72606,306717
2022,LIBTYPE000002,2060146022,완도군립도서관,jeonnam,완도군,122337,2,26306,26409,196650
2022,LIBTYPE000002,2060145032,완주군립 둔산영어도서관,jeonbuk,완주군,56549,1.5,11465,40707,353720
2022,LIBTYPE000002,2060145014,완주군립고산도서관,jeonbuk,완주군,67293,1,560,8801,280000
2022,LIBTYPE000002,2060145013,완주군립삼례도서관,jeonbuk,완주군,87565,0,3125,12263,356456
2022,LIBTYPE000002,2060145030,완주군립중앙도서관,jeonbuk,완주군,73104,4,679,24661,422586
2022,LIBTYPE000002,2060141249,왕배푸른숲도서관,gyeonggi,화성시,45233,6,13219,320880,1009644
2022,LIBTYPE000002,2060123030,용비도서관,incheon,미추홀구,66562,2,4199,87820,187530
2022,LIBTYPE000002,20601110015,용산 꿈나무도서관,seoul,용산구,53600,7,7266,164711,591095
2022,LIBTYPE000002,2060141118,용인시 기흥도서관,gyeonggi,용인시,196085,3.5,27786,457530,1498060
2022,LIBTYPE000002,2060141098,용인시 동백도서관,gyeonggi,용인시,176521,4,24105,493994,1471695
